-0.37104930,0.00000225,,-0.35667980,0.00000342,,-0.34231030,0.00000231,,-0.32794080,0.00000366,,-0.31357130,0.00000274,,-0.29920180,0.00000397,,-0.28483230,0.00000311,,-0.27046280,0.00000445,,-0.25609330,0.00000384,,-0.24172380,0.00000500,,-0.22735420,0.00000410,,-0.21298470,0.00000439,,-0.19861520,0.00000455,,-0.18424570,0.00000348
-0.37068270,0.00000220,,-0.35632740,0.00000337,,-0.34197210,0.00000224,,-0.32761680,0.00000370,,-0.31326150,0.00000264,,-0.29890610,0.00000409,,-0.28455080,0.00000294,,-0.27019550,0.00000456,,-0.25584020,0.00000342,,-0.24148490,0.00000545,,-0.22712960,0.00000372,,-0.21277430,0.00000478,,-0.19841900,0.00000396,,-0.18406370,0.00000389
-0.37031600,0.00000219,,-0.35597490,0.00000328,,-0.34163380,0.00000218,,-0.32729270,0.00000374,,-0.31295160,0.00000235,,-0.29861050,0.00000417,,-0.28426940,0.00000273,,-0.26992830,0.00000471,,-0.25558720,0.00000306,,-0.24124600,0.00000568,,-0.22690490,0.00000334,,-0.21256380,0.00000502,,-0.19822270,0.00000365,,-0.18388160,0.00000424
-0.36994940,0.00000223,,-0.35562250,0.00000333,,-0.34129560,0.00000219,,-0.32696870,0.00000376,,-0.31264170,0.00000217,,-0.29831480,0.00000422,,-0.28398790,0.00000259,,-0.26966100,0.00000483,,-0.25533410,0.00000269,,-0.24100720,0.00000592,,-0.22668030,0.00000302,,-0.21235340,0.00000541,,-0.19802640,0.00000335,,-0.18369950,0.00000478
-0.36958280,0.00000230,,-0.35527000,0.00000340,,-0.34095730,0.00000219,,-0.32664460,0.00000376,,-0.31233190,0.00000208,,-0.29801920,0.00000425,,-0.28370650,0.00000237,,-0.26939380,0.00000490,,-0.25508100,0.00000249,,-0.24076830,0.00000585,,-0.22645560,0.00000286,,-0.21214290,0.00000614,,-0.19783020,0.00000314,,-0.18351750,0.00000545
-0.36921610,0.00000233,,-0.35491760,0.00000345,,-0.34061910,0.00000227,,-0.32632060,0.00000374,,-0.31202200,0.00000211,,-0.29772350,0.00000427,,-0.28342500,0.00000205,,-0.26912650,0.00000498,,-0.25482800,0.00000225,,-0.24052950,0.00000585,,-0.22623100,0.00000258,,-0.21193240,0.00000664,,-0.19763390,0.00000300,,-0.18333540,0.00000618
-0.36884950,0.00000236,,-0.35456510,0.00000339,,-0.34028080,0.00000233,,-0.32599650,0.00000370,,-0.31171220,0.00000222,,-0.29742790,0.00000426,,-0.28314360,0.00000200,,-0.26885920,0.00000500,,-0.25457490,0.00000211,,-0.24029060,0.00000590,,-0.22600630,0.00000227,,-0.21172200,0.00000730,,-0.19743770,0.00000270,,-0.18315330,0.00000731
-0.36848280,0.00000251,,-0.35421270,0.00000325,,-0.33994260,0.00000250,,-0.32567250,0.00000367,,-0.31140230,0.00000248,,-0.29713220,0.00000423,,-0.28286210,0.00000204,,-0.26859200,0.00000503,,-0.25432190,0.00000198,,-0.24005180,0.00000597,,-0.22578160,0.00000206,,-0.21151150,0.00000777,,-0.19724140,0.00000249,,-0.18297130,0.00000855
-0.36811620,0.00000269,,-0.35386020,0.00000311,,-0.33960430,0.00000266,,-0.32534840,0.00000354,,-0.31109250,0.00000270,,-0.29683660,0.00000418,,-0.28258060,0.00000237,,-0.26832470,0.00000499,,-0.25406880,0.00000196,,-0.23981290,0.00000627,,-0.22555700,0.00000197,,-0.21130110,0.00000826,,-0.19704510,0.00000239,,-0.18278920,0.00000941
-0.36774950,0.00000283,,-0.35350780,0.00000295,,-0.33926610,0.00000289,,-0.32502430,0.00000354,,-0.31078260,0.00000278,,-0.29654090,0.00000411,,-0.28229920,0.00000258,,-0.26805750,0.00000498,,-0.25381580,0.00000197,,-0.23957400,0.00000634,,-0.22533230,0.00000190,,-0.21109060,0.00000862,,-0.19684890,0.00000239,,-0.18260720,0.00001023
-0.36738290,0.00000295,,-0.35315530,0.00000280,,-0.33892780,0.00000311,,-0.32470030,0.00000337,,-0.31047280,0.00000298,,-0.29624530,0.00000399,,-0.28201770,0.00000274,,-0.26779020,0.00000489,,-0.25356270,0.00000209,,-0.23933520,0.00000635,,-0.22510770,0.00000200,,-0.21088010,0.00000913,,-0.19665260,0.00000222,,-0.18242510,0.00001079
-0.36701620,0.00000303,,-0.35280290,0.00000262,,-0.33858960,0.00000325,,-0.32437620,0.00000322,,-0.31016290,0.00000314,,-0.29594960,0.00000391,,-0.28173630,0.00000295,,-0.26752300,0.00000482,,-0.25330960,0.00000222,,-0.23909630,0.00000618,,-0.22488300,0.00000205,,-0.21066970,0.00000954,,-0.19645640,0.00000224,,-0.18224300,0.00001101
-0.36664960,0.00000315,,-0.35245040,0.00000246,,-0.33825130,0.00000338,,-0.32405220,0.00000315,,-0.30985310,0.00000332,,-0.29565390,0.00000379,,-0.28145480,0.00000313,,-0.26725570,0.00000470,,-0.25305660,0.00000245,,-0.23885750,0.00000591,,-0.22465830,0.00000193,,-0.21045920,0.00001013,,-0.19626010,0.00000217,,-0.18206100,0.00001143
-0.36628290,0.00000323,,-0.35209800,0.00000241,,-0.33791310,0.00000338,,-0.32372810,0.00000306,,-0.30954320,0.00000348,,-0.29535830,0.00000364,,-0.28117340,0.00000335,,-0.26698850,0.00000456,,-0.25280350,0.00000265,,-0.23861860,0.00000591,,-0.22443370,0.00000193,,-0.21024880,0.00000991,,-0.19606380,0.00000205,,-0.18187890,0.00001210
-0.36591630,0.00000333,,-0.35174550,0.00000229,,-0.33757480,0.00000340,,-0.32340410,0.00000283,,-0.30923340,0.00000360,,-0.29506260,0.00000346,,-0.28089190,0.00000356,,-0.26672120,0.00000444,,-0.25255050,0.00000299,,-0.23837980,0.00000579,,-0.22420900,0.00000201,,-0.21003830,0.00000941,,-0.19586760,0.00000200,,-0.18169690,0.00001234
-0.36554960,0.00000345,,-0.35139310,0.00000220,,-0.33723660,0.00000352,,-0.32308000,0.00000258,,-0.30892350,0.00000370,,-0.29476700,0.00000327,,-0.28061050,0.00000377,,-0.26645390,0.00000419,,-0.25229740,0.00000337,,-0.23814090,0.00000589,,-0.22398440,0.00000216,,-0.20982780,0.00000894,,-0.19567130,0.00000202,,-0.18151480,0.00001251
-0.36518300,0.00000341,,-0.35104060,0.00000221,,-0.33689830,0.00000360,,-0.32275600,0.00000237,,-0.30861370,0.00000380,,-0.29447130,0.00000310,,-0.28032900,0.00000394,,-0.26618670,0.00000410,,-0.25204440,0.00000378,,-0.23790200,0.00000582,,-0.22375970,0.00000243,,-0.20961740,0.00000851,,-0.19547510,0.00000211,,-0.18133270,0.00001223
-0.36481630,0.00000328,,-0.35068820,0.00000221,,-0.33656010,0.00000358,,-0.32243190,0.00000226,,-0.30830380,0.00000389,,-0.29417570,0.00000293,,-0.28004760,0.00000408,,-0.26591940,0.00000385,,-0.25179130,0.00000416,,-0.23766320,0.00000561,,-0.22353510,0.00000275,,-0.20940690,0.00000808,,-0.19527880,0.00000221,,-0.18115070,0.00001244
-0.36444970,0.00000321,,-0.35033570,0.00000220,,-0.33622180,0.00000357,,-0.32210790,0.00000219,,-0.30799400,0.00000396,,-0.29388000,0.00000277,,-0.27976610,0.00000421,,-0.26565220,0.00000358,,-0.25153820,0.00000438,,-0.23742430,0.00000529,,-0.22331040,0.00000296,,-0.20919650,0.00000762,,-0.19508250,0.00000217,,-0.18096860,0.00001247
-0.36408300,0.00000311,,-0.34998330,0.00000231,,-0.33588360,0.00000360,,-0.32178380,0.00000218,,-0.30768410,0.00000397,,-0.29358440,0.00000260,,-0.27948460,0.00000434,,-0.26538490,0.00000344,,-0.25128520,0.00000460,,-0.23718550,0.00000486,,-0.22308570,0.00000319,,-0.20898600,0.00000704,,-0.19488630,0.00000232,,-0.18078660,0.00001230
-0.36371640,0.00000301,,-0.34963080,0.00000242,,-0.33554530,0.00000357,,-0.32145980,0.00000219,,-0.30737420,0.00000402,,-0.29328870,0.00000243,,-0.27920320,0.00000446,,-0.26511770,0.00000327,,-0.25103210,0.00000464,,-0.23694660,0.00000448,,-0.22286110,0.00000358,,-0.20877560,0.00000647,,-0.19469000,0.00000235,,-0.18060450,0.00001182
-0.36334970,0.00000293,,-0.34927840,0.00000248,,-0.33520710,0.00000344,,-0.32113570,0.00000225,,-0.30706440,0.00000402,,-0.29299310,0.00000223,,-0.27892170,0.00000451,,-0.26485040,0.00000296,,-0.25077910,0.00000478,,-0.23670770,0.00000419,,-0.22263640,0.00000393,,-0.20856510,0.00000587,,-0.19449380,0.00000241,,-0.18042240,0.00001123
-0.36298310,0.00000279,,-0.34892590,0.00000265,,-0.33486880,0.00000338,,-0.32081170,0.00000236,,-0.30675450,0.00000397,,-0.29269740,0.00000196,,-0.27864030,0.00000458,,-0.26458320,0.00000261,,-0.25052600,0.00000504,,-0.23646890,0.00000376,,-0.22241180,0.00000441,,-0.20835460,0.00000520,,-0.19429750,0.00000260,,-0.18024040,0.00001105
-0.36261640,0.00000265,,-0.34857350,0.00000283,,-0.33453050,0.00000340,,-0.32048760,0.00000257,,-0.30644470,0.00000396,,-0.29240180,0.00000212,,-0.27835880,0.00000461,,-0.26431590,0.00000234,,-0.25027300,0.00000522,,-0.23623000,0.00000328,,-0.22218710,0.00000489,,-0.20814420,0.00000495,,-0.19410120,0.00000290,,-0.18005830,0.00001066
-0.36224980,0.00000246,,-0.34822100,0.00000298,,-0.33419230,0.00000332,,-0.32016360,0.00000282,,-0.30613480,0.00000389,,-0.29210610,0.00000238,,-0.27807740,0.00000461,,-0.26404860,0.00000216,,-0.25001990,0.00000542,,-0.23599120,0.00000296,,-0.22196240,0.00000549,,-0.20793370,0.00000464,,-0.19390500,0.00000307,,-0.17987630,0.00000996
-0.36188310,0.00000237,,-0.34786860,0.00000316,,-0.33385400,0.00000318,,-0.31983950,0.00000307,,-0.30582500,0.00000380,,-0.29181040,0.00000255,,-0.27779590,0.00000460,,-0.26378140,0.00000208,,-0.24976690,0.00000547,,-0.23575230,0.00000267,,-0.22173780,0.00000604,,-0.20772330,0.00000426,,-0.19370870,0.00000323,,-0.17969420,0.00000915
-0.36151650,0.00000235,,-0.34751610,0.00000329,,-0.33351580,0.00000301,,-0.31951550,0.00000318,,-0.30551510,0.00000371,,-0.29151480,0.00000274,,-0.27751450,0.00000457,,-0.26351410,0.00000205,,-0.24951380,0.00000540,,-0.23551350,0.00000243,,-0.22151310,0.00000653,,-0.20751280,0.00000389,,-0.19351250,0.00000354,,-0.17951210,0.00000808
-0.36114980,0.00000230,,-0.34716370,0.00000345,,-0.33317750,0.00000275,,-0.31919140,0.00000325,,-0.30520530,0.00000361,,-0.29121910,0.00000291,,-0.27723300,0.00000449,,-0.26324690,0.00000209,,-0.24926070,0.00000551,,-0.23527460,0.00000222,,-0.22128850,0.00000692,,-0.20730230,0.00000352,,-0.19331620,0.00000381,,-0.17933010,0.00000680
-0.36078320,0.00000224,,-0.34681120,0.00000348,,-0.33283930,0.00000259,,-0.31886740,0.00000338,,-0.30489540,0.00000349,,-0.29092350,0.00000308,,-0.27695160,0.00000444,,-0.26297960,0.00000219,,-0.24900770,0.00000568,,-0.23503570,0.00000207,,-0.22106380,0.00000707,,-0.20709190,0.00000318,,-0.19311990,0.00000438,,-0.17914800,0.00000596
-0.36041650,0.00000222,,-0.34645880,0.00000344,,-0.33250100,0.00000241,,-0.31854330,0.00000358,,-0.30458560,0.00000333,,-0.29062780,0.00000326,,-0.27667010,0.00000432,,-0.26271240,0.00000238,,-0.24875460,0.00000557,,-0.23479690,0.00000197,,-0.22083920,0.00000709,,-0.20688140,0.00000282,,-0.19292370,0.00000487,,-0.17896590,0.00000525
-0.36004990,0.00000225,,-0.34610630,0.00000336,,-0.33216280,0.00000232,,-0.31821930,0.00000357,,-0.30427570,0.00000315,,-0.29033220,0.00000345,,-0.27638860,0.00000418,,-0.26244510,0.00000268,,-0.24850160,0.00000540,,-0.23455800,0.00000194,,-0.22061450,0.00000715,,-0.20667100,0.00000254,,-0.19272740,0.00000535,,-0.17878390,0.00000464
-0.35968320,0.00000232,,-0.34575390,0.00000333,,-0.33182450,0.00000224,,-0.31789520,0.00000370,,-0.30396590,0.00000300,,-0.29003650,0.00000364,,-0.27610720,0.00000405,,-0.26217780,0.00000304,,-0.24824850,0.00000543,,-0.23431920,0.00000194,,-0.22038980,0.00000727,,-0.20646050,0.00000221,,-0.19253120,0.00000600,,-0.17860180,0.00000421
-0.35931660,0.00000237,,-0.34540140,0.00000342,,-0.33148630,0.00000222,,-0.31757110,0.00000375,,-0.30365600,0.00000281,,-0.28974090,0.00000380,,-0.27582570,0.00000391,,-0.26191060,0.00000335,,-0.24799550,0.00000543,,-0.23408030,0.00000196,,-0.22016520,0.00000714,,-0.20625000,0.00000203,,-0.19233490,0.00000687,,-0.17841980,0.00000388
-0.35894990,0.00000238,,-0.34504900,0.00000347,,-0.33114800,0.00000222,,-0.31724710,0.00000378,,-0.30334620,0.00000273,,-0.28944520,0.00000393,,-0.27554430,0.00000374,,-0.26164330,0.00000352,,-0.24774240,0.00000525,,-0.23384150,0.00000205,,-0.21994050,0.00000708,,-0.20603960,0.00000207,,-0.19213860,0.00000793,,-0.17823770,0.00000333
-0.35858330,0.00000250,,-0.34469650,0.00000348,,-0.33080980,0.00000225,,-0.31692300,0.00000381,,-0.30303630,0.00000253,,-0.28914960,0.00000402,,-0.27526280,0.00000352,,-0.26137610,0.00000366,,-0.24748930,0.00000507,,-0.23360260,0.00000219,,-0.21971590,0.00000707,,-0.20582910,0.00000203,,-0.19194240,0.00000902,,-0.17805560,0.00000301
-0.35821660,0.00000269,,-0.34434410,0.00000334,,-0.33047150,0.00000233,,-0.31659900,0.00000381,,-0.30272640,0.00000227,,-0.28885390,0.00000412,,-0.27498140,0.00000332,,-0.26110880,0.00000396,,-0.24723630,0.00000483,,-0.23336370,0.00000240,,-0.21949120,0.00000715,,-0.20561870,0.00000201,,-0.19174610,0.00000994,,-0.17787360,0.00000275
-0.35785000,0.00000284,,-0.34399160,0.00000322,,-0.33013330,0.00000242,,-0.31627490,0.00000379,,-0.30241660,0.00000214,,-0.28855830,0.00000422,,-0.27469990,0.00000310,,-0.26084160,0.00000419,,-0.24698320,0.00000462,,-0.23312490,0.00000265,,-0.21926650,0.00000723,,-0.20540820,0.00000200,,-0.19154990,0.00001069,,-0.17769150,0.00000272
-0.35748330,0.00000297,,-0.34363920,0.00000305,,-0.32979500,0.00000260,,-0.31595090,0.00000374,,-0.30210670,0.00000211,,-0.28826260,0.00000427,,-0.27441850,0.00000293,,-0.26057430,0.00000429,,-0.24673020,0.00000458,,-0.23288600,0.00000292,,-0.21904190,0.00000708,,-0.20519770,0.00000200,,-0.19135360,0.00001109,,-0.17750950,0.00000254
-0.35711670,0.00000305,,-0.34328670,0.00000290,,-0.32945680,0.00000277,,-0.31562680,0.00000372,,-0.30179690,0.00000219,,-0.28796690,0.00000430,,-0.27413700,0.00000273,,-0.26030710,0.00000454,,-0.24647710,0.00000442,,-0.23264720,0.00000324,,-0.21881720,0.00000705,,-0.20498730,0.00000200,,-0.19115730,0.00001140,,-0.17732740,0.00000228
-0.35675000,0.00000318,,-0.34293430,0.00000274,,-0.32911850,0.00000303,,-0.31530280,0.00000357,,-0.30148700,0.00000237,,-0.28767130,0.00000432,,-0.27385550,0.00000260,,-0.26003980,0.00000464,,-0.24622410,0.00000419,,-0.23240830,0.00000369,,-0.21859260,0.00000701,,-0.20477680,0.00000201,,-0.19096110,0.00001178,,-0.17714530,0.00000217
-0.35638340,0.00000327,,-0.34258180,0.00000256,,-0.32878030,0.00000322,,-0.31497870,0.00000358,,-0.30117720,0.00000267,,-0.28737560,0.00000431,,-0.27357410,0.00000237,,-0.25977250,0.00000479,,-0.24597100,0.00000389,,-0.23216950,0.00000418,,-0.21836790,0.00000683,,-0.20456640,0.00000205,,-0.19076480,0.00001169,,-0.17696330,0.00000215
-0.35601670,0.00000336,,-0.34222940,0.00000247,,-0.32844200,0.00000336,,-0.31465470,0.00000341,,-0.30086730,0.00000279,,-0.28708000,0.00000427,,-0.27329260,0.00000207,,-0.25950530,0.00000490,,-0.24571790,0.00000346,,-0.23193060,0.00000448,,-0.21814330,0.00000641,,-0.20435590,0.00000200,,-0.19056860,0.00001180,,-0.17678120,0.00000218
-0.35565010,0.00000349,,-0.34187690,0.00000239,,-0.32810380,0.00000346,,-0.31433060,0.00000326,,-0.30055750,0.00000294,,-0.28678430,0.00000423,,-0.27301120,0.00000203,,-0.25923800,0.00000497,,-0.24546490,0.00000312,,-0.23169170,0.00000486,,-0.21791860,0.00000593,,-0.20414540,0.00000214,,-0.19037230,0.00001160,,-0.17659920,0.00000221
-0.35528340,0.00000350,,-0.34152450,0.00000226,,-0.32776550,0.00000343,,-0.31400660,0.00000319,,-0.30024760,0.00000313,,-0.28648870,0.00000416,,-0.27272970,0.00000210,,-0.25897080,0.00000504,,-0.24521180,0.00000273,,-0.23145290,0.00000528,,-0.21769390,0.00000535,,-0.20393500,0.00000246,,-0.19017600,0.00001124,,-0.17641710,0.00000223
-0.35491680,0.00000337,,-0.34117200,0.00000225,,-0.32742730,0.00000350,,-0.31368250,0.00000310,,-0.29993780,0.00000329,,-0.28619300,0.00000404,,-0.27244830,0.00000244,,-0.25870350,0.00000506,,-0.24495880,0.00000253,,-0.23121400,0.00000566,,-0.21746930,0.00000479,,-0.20372450,0.00000275,,-0.18997980,0.00001097,,-0.17623500,0.00000233
-0.35455010,0.00000329,,-0.34081960,0.00000226,,-0.32708900,0.00000363,,-0.31335850,0.00000287,,-0.29962790,0.00000348,,-0.28589740,0.00000395,,-0.27216680,0.00000265,,-0.25843630,0.00000508,,-0.24470570,0.00000229,,-0.23097520,0.00000587,,-0.21724460,0.00000430,,-0.20351410,0.00000312,,-0.18978350,0.00001034,,-0.17605300,0.00000229
-0.35418350,0.00000320,,-0.34046710,0.00000224,,-0.32675080,0.00000366,,-0.31303440,0.00000263,,-0.29931810,0.00000361,,-0.28560170,0.00000384,,-0.27188540,0.00000283,,-0.25816900,0.00000504,,-0.24445270,0.00000215,,-0.23073630,0.00000603,,-0.21702000,0.00000385,,-0.20330360,0.00000346,,-0.18958730,0.00000952,,-0.17587090,0.00000219
-0.35381680,0.00000309,,-0.34011470,0.00000231,,-0.32641250,0.00000363,,-0.31271040,0.00000242,,-0.29900820,0.00000373,,-0.28530610,0.00000370,,-0.27160390,0.00000303,,-0.25790180,0.00000502,,-0.24419960,0.00000201,,-0.23049750,0.00000589,,-0.21679530,0.00000351,,-0.20309320,0.00000385,,-0.18939100,0.00000848,,-0.17568880,0.00000214
-0.35345020,0.00000301,,-0.33976220,0.00000244,,-0.32607430,0.00000364,,-0.31238630,0.00000230,,-0.29869840,0.00000382,,-0.28501040,0.00000352,,-0.27132250,0.00000322,,-0.25763450,0.00000492,,-0.24394660,0.00000199,,-0.23025860,0.00000599,,-0.21657060,0.00000313,,-0.20288270,0.00000423,,-0.18919470,0.00000740,,-0.17550680,0.00000208
-0.35308350,0.00000289,,-0.33940980,0.00000251,,-0.32573600,0.00000367,,-0.31206230,0.00000223,,-0.29838850,0.00000392,,-0.28471480,0.00000333,,-0.27104100,0.00000344,,-0.25736720,0.00000486,,-0.24369350,0.00000200,,-0.23001970,0.00000597,,-0.21634600,0.00000294,,-0.20267220,0.00000463,,-0.18899850,0.00000644,,-0.17532470,0.00000202
-0.35271690,0.00000275,,-0.33905730,0.00000264,,-0.32539780,0.00000360,,-0.31173820,0.00000223,,-0.29807870,0.00000400,,-0.28441910,0.00000315,,-0.27075950,0.00000366,,-0.25710000,0.00000472,,-0.24344040,0.00000212,,-0.22978090,0.00000617,,-0.21612130,0.00000272,,-0.20246180,0.00000499,,-0.18880220,0.00000571,,-0.17514270,0.00000203
-0.35235020,0.00000257,,-0.33870490,0.00000283,,-0.32505950,0.00000346,,-0.31141420,0.00000224,,-0.29776880,0.00000405,,-0.28412340,0.00000298,,-0.27047810,0.00000387,,-0.25683270,0.00000459,,-0.24318740,0.00000225,,-0.22954200,0.00000640,,-0.21589670,0.00000241,,-0.20225130,0.00000523,,-0.18860600,0.00000516,,-0.17496060,0.00000213
-0.35198360,0.00000244,,-0.33835240,0.00000299,,-0.32472130,0.00000345,,-0.31109010,0.00000231,,-0.29745890,0.00000406,,-0.28382780,0.00000282,,-0.27019660,0.00000404,,-0.25656550,0.00000445,,-0.24293430,0.00000248,,-0.22930320,0.00000641,,-0.21567200,0.00000215,,-0.20204090,0.00000586,,-0.18840970,0.00000471,,-0.17477850,0.00000239
-0.35161690,0.00000242,,-0.33800000,0.00000317,,-0.32438300,0.00000345,,-0.31076610,0.00000242,,-0.29714910,0.00000410,,-0.28353210,0.00000266,,-0.26991520,0.00000418,,-0.25629820,0.00000421,,-0.24268130,0.00000269,,-0.22906430,0.00000639,,-0.21544740,0.00000202,,-0.20183040,0.00000648,,-0.18821340,0.00000412,,-0.17459650,0.00000244
-0.35125030,0.00000238,,-0.33764750,0.00000332,,-0.32404480,0.00000332,,-0.31044200,0.00000264,,-0.29683920,0.00000406,,-0.28323650,0.00000249,,-0.26963370,0.00000430,,-0.25603100,0.00000412,,-0.24242820,0.00000302,,-0.22882550,0.00000610,,-0.21522270,0.00000194,,-0.20161990,0.00000705,,-0.18801720,0.00000376,,-0.17441440,0.00000253
-0.35088360,0.00000231,,-0.33729510,0.00000347,,-0.32370650,0.00000320,,-0.31011790,0.00000289,,-0.29652940,0.00000404,,-0.28294080,0.00000231,,-0.26935230,0.00000444,,-0.25576370,0.00000384,,-0.24217520,0.00000342,,-0.22858660,0.00000595,,-0.21499800,0.00000197,,-0.20140950,0.00000765,,-0.18782090,0.00000347,,-0.17423240,0.00000276
-0.35051700,0.00000228,,-0.33694260,0.00000357,,-0.32336830,0.00000297,,-0.30979390,0.00000315,,-0.29621950,0.00000399,,-0.28264520,0.00000202,,-0.26907080,0.00000455,,-0.25549650,0.00000359,,-0.24192210,0.00000382,,-0.22834770,0.00000592,,-0.21477340,0.00000208,,-0.20119900,0.00000811,,-0.18762470,0.00000322,,-0.17405030,0.00000315
-0.35015030,0.00000230,,-0.33659020,0.00000354,,-0.32303000,0.00000275,,-0.30946980,0.00000326,,-0.29590970,0.00000392,,-0.28234950,0.00000214,,-0.26878940,0.00000460,,-0.25522920,0.00000346,,-0.24166900,0.00000423,,-0.22810890,0.00000584,,-0.21454870,0.00000200,,-0.20098860,0.00000855,,-0.18742840,0.00000311,,-0.17386820,0.00000365
-0.34978370,0.00000236,,-0.33623770,0.00000348,,-0.32269180,0.00000259,,-0.30914580,0.00000333,,-0.29559980,0.00000381,,-0.28205390,0.00000242,,-0.26850790,0.00000466,,-0.25496190,0.00000328,,-0.24141600,0.00000446,,-0.22787000,0.00000595,,-0.21432410,0.00000194,,-0.20077810,0.00000897,,-0.18723210,0.00000280,,-0.17368620,0.00000398
